"BYLINE","DATE","DATELINE","HEADLINE","LENGTH","PUBLICATION","SECTION","TITLE",
"Abdoulaye Traore, PANA Correspondent, Panafrican News Agency","","","Mali;Police Disperse Opposition Protesters","320 words"," Africa News","","",
"Benjamin Shabalala, African Eye News Service (South Africa)","","","South Africa;Former state prosecutor sentenced to 27 years in jail","627 words"," Africa News","","",
"Justin Arenstein, African Eye News Service (South Africa)","","","South Africa;Financial record keeping still serious problem in provinces","547 words"," Africa News","","",
"Justin Arenstein, African Eye News Service (South Africa)","","","South Africa;Police announce fraud investigation into national Deputy Speaker","1600 words"," Africa News","","",
"Justin Arenstein, African Eye News Service (South Africa)","","","South Africa;Witbank forced to spend R2,5-million for water pipeline","174 words"," Africa News","","",
"Mzilikazi wa Afrika, African Eye News Service (South Africa)","","","South Africa;Police recover 'most dangerous' escapee's getaway vehicle","560 words"," Africa News","","",
"Mario Wyngaard, Cape Argus (Cape Town)","","","South Africa;Billy Graham's son makes the kids' day","454 words"," Africa News","","",
"Pieter Dirk Uys, Cape Argus (Cape Town)","","","South Africa;Is our new democrazy really working? (Commentary)","1294 words"," Africa News","","",
"Cape Argus (Cape Town)","","","South Africa;Elections: Waiting for 1999 (Editorial)","374 words"," Africa News","","",
"Llewellyn Jones, Cape Argus (Cape Town)","","","Business and Finance;KWV's application postponed","520 words"," Africa News","","",
"Gary van Dyk, Cape Argus (Cape Town)","","","Arts and Entertainment;Clarence Brown: A man who likes to make and share music","1027 words"," Africa News","","",
"Sharkey Isaacs, Cape Argus (Cape Town)","","","South Africa;Hunt For Missing Pilgrims - SA visitors sought after Haj fire","867 words"," Africa News","","",
"The Namibian (Windhoek)","","","Namibia;Govt official faces 15 charges of fraud","374 words"," Africa News","","",
"Chrispin Inambao, The Namibian (Windhoek)","","","Business and Finance;Namibia ups fish quotas","574 words"," Africa News","","",
"Christof Maletsky, The Namibian (Windhoek)","","","Namibia;Fresh allegations of racism rock Gobabis","734 words"," Africa News","","",
"Tabby Moyo, The Namibian (Windhoek)","","","Namibia;Secrecy over mine deal Rosh Pinah workers 'unsettled'","547 words"," Africa News","","",
"Christof Maletsky, The Namibian (Windhoek)","","","Namibia;Money problems slow aviation probe","494 words"," Africa News","","",
"Panafrican News Agency","","","Zimbabwe;Court Orders University To Reinstate Students","374 words"," Africa News","","",
"Panafrican News Agency","","","East Africa;Regional leaders Ease Sanctions on Burundi","387 words"," Africa News","","",
"Panafrican News Agency","","","Sudan;Army Claims Killing Hundreds Of Ugandan Soldiers","347 words"," Africa News","","",
"Panafrican News Agency","","","East Africa;Tanzania-Zambia Paramilitary Forces To Man Border Posts","400 words"," Africa News","","",
"Panafrican News Agency","","","Business and Finance;Ashanti Creates Depository Receipts To Enhance Its Shares","960 words"," Africa News","","",
"Matilda Moyo, PANA Correspondent, Panafrican News Agency","","","Africa-at-Large;Media Women Still Face Enormous Hurdles Worldwide","1134 words"," Africa News","","",
"Panafrican News Agency","","","Burundi;Regional leaders Ease Sanctions on Burundi","387 words"," Africa News","","",
"Media Institute of Southern Africa (MISA)","","","Botswana; Anonymous Caller Accuses Newspaper Of Subversion","360 words"," Africa News","","",
"Media Institute of Southern Africa (MISA)","","","Zambia; IFJ Comments on Zambian Press Bill","1414 words"," Africa News","","",
"U.S. Agency for International Development (USAID)","","","United States and Africa; U.S. Zaire Emergency Fact Sheet No. 12","934 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;Alleged Red Terror perpetrators face trial","267 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;Kberi Dehar to host ESDL-ONLF merger conference","240 words"," Africa News","","",
"The World Organisation Against Torture (Geneva)","","","Rwanda; Torture Netowrk Protests Two Arrests in Kigali","614 words"," Africa News","","",
"The World Organisation Against Torture (Geneva)","","","Sudan; Torture Network Alert on Detainees","414 words"," Africa News","","",
"Truth and Reconciliation Commission","","","South Africa; Cooperation with Medical and Dental Council","494 words"," Africa News","","",
"Cape Argus (Cape Town)","","","South Africa;Taxis: On the right road at last (Editorial)","440 words"," Africa News","","",
"Michael Morris, Cape Argus (Cape Town)","","","Sports - General;Madiba magic on line to boost bid for Games","654 words"," Africa News","","",
"Gill Lord, Cape Argus (Cape Town)","","","Arts and Entertainment;Johnny, Robin and David: talented trio in City Ballet debut","1187 words"," Africa News","","",
"Thabo Mabaso, Cape Argus (Cape Town)","","","Business and Finance;SA labour conciliation commission swamped","534 words"," Africa News","","",
"Nan Yeld and Leonie van Bommel, Cape Argus (Cape Town)","","","South Africa;Are we playing games with matric?","1800 words"," Africa News","","",
"Sabatna Ngcai, Cape Argus (Cape Town)","","","South Africa;New curriculum fiasco feared","920 words"," Africa News","","",
"Christof Maletsky, The Namibian (Windhoek)","","","Namibia;Namibia finally acts on killer cattle disease","854 words"," Africa News","","",
"Ali Idrissou Toure, PANA Correspondent, Panafrican News Agency","","","Guinea-Bissau;Guinea-Bissau Joins CFA Franc Monetary Zone","640 words"," Africa News","","",
"Panafrican News Agency","","","Business and Finance;Zaire War Boosts Ugandan Gold Exports","520 words"," Africa News","","",
"Panafrican News Agency","","","Zimbabwe;Banana Absent At Zimbabwe's Independence Celebration","414 words"," Africa News","","",
"Panafrican News Agency","","","Zimbabwe;Mugabe Says Zimbabwe On Road To Prosperity","694 words"," Africa News","","",
"Panafrican News Agency","","","Tanzania;Nyerere, Karume Portraits To Adorn Banknotes","267 words"," Africa News","","",
"Panafrican News Agency","","","Uganda;Ugandan Army Says It Killed 60 Sudanese Soldiers","640 words"," Africa News","","",
"Business Reporter, Cape Argus (Cape Town)","","","Business and Finance;Branded clothing a hit for LA Retail","560 words"," Africa News","","",
"William-Mervin Gumede, Cape Argus (Cape Town)","","","South Africa;Time to stop the money musical chairs","1880 words"," Africa News","","",
"Chene Blignaut, Cape Argus (Cape Town)","","","South Africa;The taxi test: how do passengers fare?","1614 words"," Africa News","","",
"Michael Morris and Chene Blignaut, Cape Argus (Cape Town)","","","Sports - General;UK-SA talks in city may net millions for bid","227 words"," Africa News","","",
"Cape Argus (Cape Town)","","","South Africa;Rushing into the future (Editorial)","387 words"," Africa News","","",
"Cape Argus (Cape Town)","","","South Africa;Rhoda Kadalie: a strident voice for South Africa's oppressed","1027 words"," Africa News","","",
"Cape Argus (Cape Town)","","","South Africa;Bad service is harming city's image for visitors","467 words"," Africa News","","",
"Jovial Rantao, Cape Argus (Cape Town)","","","Business and Finance;SA squeeze on foreign workers","294 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;Ethiopian News","1187 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;Alleged Red Terror perpetrators appear in court","680 words"," Africa News","","",
"Derese T/Wold, Ethiopian News Agency","","","Ethiopia;CETU general assembly to be held soon","347 words"," Africa News","","",
"Ethiopian News Agency","","","Business and Finance;Preliminary petroleum exploration under way in Ethiopia","254 words"," Africa News","","",
"Washington Office on Africa","","","United States and Africa; Urgent Action Needed On Foreign Aid Authorization","707 words"," Africa News","","",
"African National Congress of South Africa","","","South Africa; President's Budget Vote","840 words"," Africa News","","",
"Dr Richard Pankhurst, Addis Tribune (Addis Ababa)","","","Ethiopia;A History of Early Twentieth Century Ethiopia - Part 15","1667 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Science and Health;Renowned Ethiopian scientist passes away","320 words"," Africa News","","",
"Our Economics Correspondent, Addis Tribune (Addis Ababa)","","","Ethiopia;Is the Ethiopian Economy Really MARKET - DRIVEN?","1014 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Arts and Entertainment;Tibebe Terffa - A Colourful Artist","1374 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Ethiopia;Government Papers Take a Private Step","120 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Ethiopia;Undertakers Testify in Dergue Trial","174 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Ethiopia;Olympic Medalist and Former University President Appear in Court","160 words"," Africa News","","",
"Tamrat Bekele, Addis Tribune (Addis Ababa)","","","Ethiopia;Jobless Growth (Editorial)","134 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Ethiopia;Grenade Attacks Hit Addis Ababa","347 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Ethiopia;Court's Mandate Questioned in Tamrat Trial","734 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Ethiopia;The Unofficial Side of Life in Addis","1960 words"," Africa News","","",
"Mail And Guardian (Johannesburg)","","","Sports - General;Stransky rediscovers his faith","1480 words"," Africa News","","",
"Pat McDermott, Mail And Guardian (Johannesburg)","","","Sports - General;CRICKET: The solution is time - but there isn't any","1214 words"," Africa News","","",
"Julian Drew, Mail and Guardian (Johannesburg)","","","Sports - Soccer;Don't mention defence to Keegan","1347 words"," Africa News","","",
"Mail And Guardian (Johannesburg)","","","Sports - General;Master of all he surveys","2200 words"," Africa News","","",
"Mail And Guardian (Johannesburg)","","","Arts and Entertainment;Vita revitalises","214 words"," Africa News","","",
"Mail And Guardian (Johannesburg)","","","Arts and Entertainment;Lucky strikes","800 words"," Africa News","","",
"Julia Teale, Mail And Guardian (Johannesburg)","","","Arts and Entertainment;FINE ART: Knives in the pillows","747 words"," Africa News","","",
"Mail And Guardian (Johannesburg)","","","Arts and Entertainment;I'll fly away ...","1480 words"," Africa News","","",
"Matthew Krouse, Mail And Guardian (Johannesburg)","","","Arts and Entertainment;Oy, what a drama!","974 words"," Africa News","","",
"Claudia Braud, Mail And Guardian (Johannesburg)","","","Arts and Entertainment;Jews, truth and the spotlight","1480 words"," Africa News","","",
"Suzy Bell, Mail And Guardian (Johannesburg)","","","Arts and Entertainment;DANCE: Durban's new rhythms","560 words"," Africa News","","",
"Maria McCloy, Mail And Guardian (Johannesburg)","","","Arts and Entertainment;Abashante pull out","667 words"," Africa News","","",
"Hazel Friedman, Mail And Guardian (Johannesburg)","","","Arts and Entertainment;M-Net accused of lip service","894 words"," Africa News","","",
"Mail And Guardian (Johannesburg)","","","Arts and Entertainment;Rocking Robben Island","827 words"," Africa News","","",
"Mail And Guardian (Johannesburg)","","","Business and Finance;South Africa: MEDIA IN BRIEF","214 words"," Africa News","","",
"Arthur Goldstuck, Mail And Guardian (Johannesburg)","","","Business and Finance;WEB FEET: Notes from the Net","440 words"," Africa News","","",
"Gustav Thiel, Mail And Guardian (Johannesburg)","","","Business and Finance;Fresh angle on the Big Issues","667 words"," Africa News","","",
"Mail And Guardian (Johannesburg)","","","Business and Finance;Asian tabloid has fishy link","947 words"," Africa News","","",
"Peter Makurube, Mail And Guardian (Johannesburg)","","","Business and Finance;Voice of Soweto 87.6 FM","520 words"," Africa News","","",
