"BYLINE","DATE","DATELINE","HEADLINE","LENGTH","PUBLICATION","SECTION","TITLE",
"Ethiopian News Agency","","","Ethiopia;Ethiopian Airlines Begins Flight To Kuwait","114 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;Government Urged To Recognize Sign Language","243 words"," Africa News","","",
"Ethiopian News Agency","","","Business and Finance;Factory Makes 5.5 Mln. Birr Gross Profit","205 words"," Africa News","","",
"Yeshitela Kokeb, Ethiopian News Agency","","","Business and Finance;Enterprises Receive Awards","672 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;Ethiopia Considers China As Dependable Friend Of Africa: Tefera","262 words"," Africa News","","",
"Thabo Mabaso, Cape Argus (Cape Town)","","","South Africa;Cosatu, BSA In Last Attempt To Change Bill","542 words"," Africa News","","",
"Edward West, Cape Argus (Cape Town)","","","Business and Finance;Stals Douses Fears Of Interest Rate Hike","355 words"," Africa News","","",
"Business Reporter, Cape Argus (Cape Town)","","","Business and Finance;JSE Bounces Back After Fall","381 words"," Africa News","","",
"John Yeld, Cape Argus (Cape Town)","","","South Africa;Tavern Attacker Admits Earlier Hotel Bar Killing","324 words"," Africa News","","",
"John Yeld, Cape Argus (Cape Town)","","","South Africa;Terror Trio 'Also Lost Loved Ones'","520 words"," Africa News","","",
"Sabata Ngcai, Cape Argus (Cape Town)","","","South Africa;Teachers Facing The Sack","546 words"," Africa News","","",
"Sharon Hammond, African Eye News Service (South Africa)","","","South Africa;Department Milks Funds From Parastatals","343 words"," Africa News","","",
"Sharon Hammond, African Eye News Service (South Africa)","","","South Africa;Corruption Flourishing In Mpumalanga Due To Weak Control Systems","314 words"," Africa News","","",
"Sharon Hammond, African Eye News Service (South Africa)","","","Business and Finance;Daimler Benz Considers Taking Legal Action Against Mpumalanga;government","531 words"," Africa News","","",
"Sharon Hammond, African Eye News Service (South Africa)","","","Business and Finance;Mpumalanga Forests Lose Almost R5 Million To Crime","294 words"," Africa News","","",
"Sharon Hammond, African Eye News Service (South Africa)","","","Science and Health;Sabie River Fish Deaths Spark Fears Of Enviro Disaster","140 words"," Africa News","","",
"Leonard Ndzhukula, African Eye News Service (South Africa)","","","Southern Africa;Machel's Ghost Haunts Former Government Officials","550 words"," Africa News","","",
"Leonard Nzhukula, African Eye News Service (South Africa)","","","South Africa;Elephants Newest Border Jumpers After Electric Fences Scrapped","410 words"," Africa News","","",
"Leonard Ndzhukula, African Eye News Service (South Africa)","","","Southern Africa;Mpumalanga Police Destroy Mozambican Weapons Of War","271 words"," Africa News","","",
"Leonard Ndzhukula, African Eye News Service (South Africa)","","","South Africa;Police Seize Crabs And Fish From Mozambicans","212 words"," Africa News","","",
"Dumisane Lubisi, African Eye News Service (South Africa)","","","South Africa;Nelspruit Twins With Third International City","241 words"," Africa News","","",
"Dumisane Lubisi, African Eye News Service (South Africa)","","","South Africa;Unions And SACP March Against Water Privatisation","284 words"," Africa News","","",
"Goodson Machona, Post of Zambia (Lusaka)","","","Sports - Soccer;Shy, Mwanza fail trials","263 words"," Africa News","","",
"Goodson Machona, Post of Zambia (Lusaka)","","","Sports - Soccer;U-20 COSAFA draws out","178 words"," Africa News","","",
"Post of Zambia (Lusaka)","","","Zambia;FTJ, Check Your Step (Editorial)","1184 words"," Africa News","","",
"Post of Zambia (Lusaka)","","","Zambia;Capt. Solo's Protest (Column)","701 words"," Africa News","","",
"Amos Malupenga, Post of Zambia (Lusaka)","","","Zambia;Major Wezi Kaunda Speaks Out On Coup","1535 words"," Africa News","","",
"Reuben Phiri, Post of Zambia (Lusaka)","","","Zambia;Crushing Of The Coup","366 words"," Africa News","","",
"Post of Zambia (Lusaka)","","","Zambia;Chiluba's National Address","1393 words"," Africa News","","",
"Chilombo Mwondela, Post of Zambia (Lusaka)","","","Zambia;Business Grounds To A Halt In Lusaka","333 words"," Africa News","","",
"Post of Zambia (Lusaka)","","","Zambia;1 Soldier Killed, 15 Injured, Reveals Defence Minister","268 words"," Africa News","","",
"Mukalya Nampito, Post of Zambia (Lusaka)","","","Zambia;Coups Can Be Positive, Says Sondashi","633 words"," Africa News","","",
"Staff Reporter, Post of Zambia (Lusaka)","","","Zambia;Chiluba Is Inadequate, Charges Sichone","230 words"," Africa News","","",
"Yvonne Pele, Post of Zambia (Lusaka)","","","Zambia;Capt. Lungu's 'National Address'","1261 words"," Africa News","","",
"Staff Reporter, Post of Zambia (Lusaka)","","","Zambia;Solo's Coup","1187 words"," Africa News","","",
"United States Information Agency","","","Burundi; U.S. Calls For Halt In Burundi Violence","143 words"," Africa News","","",
"United States Information Agency","","","Egypt; Indyk Remarks Following Meeting With Mubarak","937 words"," Africa News","","",
"United States Information Agency","","","Burundi; U.S. Calls For Halt In Burundi Violence","140 words"," Africa News","","",
"Panafrican News Agency","","","Sports - Soccer;Club Africain Still In The Lead","169 words"," Africa News","","",
"Mildred Mulenga, PANA Staff Correspondent, Panafrican News Agency","","","Zambia;U.S. Calls For Protection Of Human Rights","457 words"," Africa News","","",
"Mildred Mulenga, PANA Correspondent, Panafrican News Agency","","","Africa-at-Large;11 Comesa Countries Implemented Tariff Reduction","375 words"," Africa News","","",
"Nicholas Ibewuike, PANA Correspondent, Panafrican News Agency","","","Nigeria;Private TV To Start Global Satellite Transmission","292 words"," Africa News","","",
"Panafrican News Agency","","","Business and Finance;New Air Company Planned In Algeria","280 words"," Africa News","","",
"Paul Ejime, PANA Staff Correspondent, Panafrican News Agency","","","Nigeria;Nigeria Accuses Britain Of Hostility","378 words"," Africa News","","",
"Panafrican News Agency","","","Uganda;Museveni Accepts Amnesty For Northern Rebel Leader","690 words"," Africa News","","",
"Panafrican News Agency","","","Libya;OAU, UN Invited To Scotland Over Lockerbie Affair","454 words"," Africa News","","",
"Joseph Chanda, Times of Zambia (Lusaka)","","","Science and Health;Wet Conditions, Cholera Alert!","1193 words"," Africa News","","",
"Sports Reporter, Times of Zambia (Lusaka)","","","Sports - Soccer;Zulu's Belgium Trip In Sight","285 words"," Africa News","","",
"Melody Mwala, Times of Zambia (Lusaka)","","","Sports - Soccer;Zambia Plays Burkina Faso","354 words"," Africa News","","",
"Times of Zambia (Lusaka)","","","Science and Health;Involve Farmers, Urges Official","338 words"," Africa News","","",
"Business Review Reporter, Times of Zambia (Lusaka)","","","Business and Finance;Treasury Bills Rates Fall","146 words"," Africa News","","",
"Business Review Reporter, Times of Zambia (Lusaka)","","","Business and Finance;It Is Business As Usual In Lusaka","414 words"," Africa News","","",
"Business Review Reporter, Times of Zambia (Lusaka)","","","Business and Finance;Timber Exports To The Gulf Start","218 words"," Africa News","","",
"Business Review Reporter, Times of Zambia (Lusaka)","","","Business and Finance;State Advised To Reduce VAT On Building Materials","268 words"," Africa News","","",
"Business Review Reporter, Times of Zambia (Lusaka)","","","Business and Finance;Two Volvo Models Launched","178 words"," Africa News","","",
"Hicks Sikazwe, Times of Zambia (Lusaka)","","","Zambia;Zambia Under State Of Emergency","987 words"," Africa News","","",
"News desk, Times of Zambia (Lusaka)","","","Zambia;Kaunda's Suggestion Of Govt Staged-Managed Coup Absurd (Editorial)","456 words"," Africa News","","",
"Times of Zambia (Lusaka)","","","Zambia;Remain Patriotic - Miyanda","322 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Zambia;Four Soldiers Escape With Arms","446 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Zambia;Lungu Action Shocks Family As Luchembe Condemns Coup","343 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Zambia;University Teaching Hospital Racket Smashed","289 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Zambia;Fuel Crisis: Independence Holiday To Blame","349 words"," Africa News","","",
"Western Sahara Referendum Support Association","","","Western Sahara;Menendez Presses For Western Sahara's Self-Determination","836 words"," Africa News","","",
"World Health Organization (Geneva)","","","Science and Health; Plague in Malawi","151 words"," Africa News","","",
"Lawrence Wamanga, New Vision (Kampala)","","","Business and Finance;South African Breweries Buys Shares In Nile","757 words"," Africa News","","",
"John Odyek, New Vision (Kampala)","","","East Africa;Ugandan and Kenyan Ministers Sign Oil Pipeline Feasibility","448 words"," Africa News","","",
"Edson Bagada, New Vision (Kampala)","","","Uganda;Electoral Commission Wants November 6 Holiday","215 words"," Africa News","","",
"Justin Moro, New Vision (Kampala)","","","Uganda;Security Up On Gulu, Kitgum Roads","163 words"," Africa News","","",
"John Thawite, New Vision (Kampala)","","","Uganda;ADF Camp Overrun","188 words"," Africa News","","",
"New Vision (Kampala)","","","Science and Health;Sewage Bacteria Imported Into Uganda","364 words"," Africa News","","",
"Yunusu Abbey, New Vision (Kampala)","","","Uganda;ADF Rebel Chief Given Pardon","169 words"," Africa News","","",
"Ofwono-Opondo, New Vision (Kampala)","","","Uganda;Museveni Exonerates Kajura","393 words"," Africa News","","",
"Michael Sentongo and Odrek Rwabwogo, New Vision (Kampala)","","","Uganda;House Passes Finance Bill","173 words"," Africa News","","",
"Catherine Watson, New Vision (Kampala)","","","Science and Health;Uganda's HIV Rates Fall","248 words"," Africa News","","",
"Grace Matsiko and Margaret Muhanga, New Vision (Kampala)","","","Uganda;URA Suspends 7","171 words"," Africa News","","",
"Ofwono-Opondo, New Vision (Kampala)","","","Uganda;Museveni Accepts Amnesty For Kony","799 words"," Africa News","","",
"Chrispin Inambao, The Namibian (Windhoek)","","","Namibia;Cushioning The 'El Nino' Blow","294 words"," Africa News","","",
"Helge Schutz, The Namibian (Windhoek)","","","Business and Finance;Investec Lists On NSE","421 words"," Africa News","","",
"Chrispin Inambao, The Namibian (Windhoek)","","","Namibia;D-Day For Ex-Fighters","470 words"," Africa News","","",
"Chrispin Inambao, The Namibian (Windhoek)","","","Namibia;N$8,4 Million For War Orphans","193 words"," Africa News","","",
"Christof Maletsky, The Namibian (Windhoek)","","","Namibia;'Wild West' City Centre Shootout","441 words"," Africa News","","",
"Christine Dondi, The Nation (Nairobi)","","","Science and Health;Cholera Kills 900 In Tanzania","509 words"," Africa News","","",
"Maguta Kimemia, The Nation (Nairobi)","","","Kenya;Kajiado To Be Split Into Two","448 words"," Africa News","","",
"The Nation (Nairobi)","","","Kenya;Timber Industry May Have To Suffer Until All Parties Agree (Editorial)","373 words"," Africa News","","",
"Mburu Mwangi, The Nation (Nairobi)","","","Kenya;Matiba May Be Without A Party","584 words"," Africa News","","",
"Kipkoech Tanui, The Nation (Nairobi)","","","Kenya;Allocated Kari Land To Be Taken Back","872 words"," Africa News","","",
"i'Afrika News Network (Copenhagen)","","","Zambia;Zambia News Roundup","1156 words"," Africa News","","",
"i'Afrika News Network (Copenhagen)","","","Zambia;Zambia's Banking Sector At Cross-Roads","1082 words"," Africa News","","",
"Ghana Focus (Accra)","","","West Africa;Ghana's Security Officials Arrest Togolese at Border","377 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;Park Generates Over 250,000 Birr From Tourists","95 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;Court Rules Out Appeal For Access To Documents","242 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;Agency Returns Factories, Hotels To Owners","223 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;Chinese Delegation Holds Talks With MPs, Minister","486 words"," Africa News","","",
"Henri du Plessis, Cape Argus (Cape Town)","","","South Africa;Cape Pours Cold Water On Prison Ships Probe","593 words"," Africa News","","",
"Business Reporter, Cape Argus (Cape Town)","","","Business and Finance;Investors Put Brimstone 'On Target' For R38-M","143 words"," Africa News","","",
"Thabo Mabaso, Cape Argus (Cape Town)","","","South Africa;SA, Europe Launch Bid Today For Freer Trade","152 words"," Africa News","","",
"Llewellyn Jones, Cape Argus (Cape Town)","","","Business and Finance;Empowerment Group Set For Cape Casino Shares Offer","364 words"," Africa News","","",
"John Yeld, Cape Argus (Cape Town)","","","South Africa;Car Witness 'Truthful, Consistent'","552 words"," Africa News","","",
"Post of Zambia (Lusaka)","","","Zambia;Playing Tough (Editorial)","766 words"," Africa News","","",
"Post of Zambia (Lusaka)","","","Zambia;Democracy Wanted","598 words"," Africa News","","",
"Reuben Phiri, Post of Zambia (Lusaka)","","","Zambia;2 More Soldiers Arrested","189 words"," Africa News","","",
"Chilombo Mwondela, Post of Zambia (Lusaka)","","","Zambia;Maize Shortage Looming","399 words"," Africa News","","",
"Mukalya Nampito, Post of Zambia (Lusaka)","","","Zambia;ZIMT Calls For Amnesty To Solo And His Men","237 words"," Africa News","","",
"Dickson Jere, Amos Malupenga and Reuben Phiri, Post of Zambia (Lusaka)","","","Zambia;We'll Firmly Deal With Plotters, Says Chiluba","534 words"," Africa News","","",
